14.398420000000016,300
14.454490000000112,350
14.510560000000849,400
14.566630000006437,450
14.622700000048953,500
14.678770000371973,550
14.73484000282442,600
14.790910021430564,650
14.846980162495148,700
14.903051231302307,750
14.959129324387932,800
15.015260569951604,850
15.071793792340015,900
15.131365231372712,950
15.213876591225496,1000
15.4688494620442,1050
16.984067384057525,1100
26.115423001005215,1150
53.227638068442886,1200
73.10309530328088,1250
78.51603783608223,1300
80.43052526782253,1350
81.81626154854426,1400
83.12810542467393,1450
84.42973886155848,1500
85.72996401859223,1550
87.0299950438229,1600
88.32999931753146,1650
89.62999990605141,1700
90.92999998707073,1750
92.22999999822113,1800
93.52999999975532,1850
94.82999999996636,1900
96.12999999999536,1950
97.42999999999938,2000
